amount,bundleInfo,category,images,name,packageLabel,packageLabelKey,parentCategories,price,productId,sku,slug,upsellSku,volumeLabelKey,volumeLabelLong,volumeLabelShort,weight,weightArticle,weightPieceArticle,weightPerPiece,brandMarketing,productMarketing,regulatedProductName,brand,ageRequiredInMonths,drainedWeight,depositType,oldPrice,discountPercentage,loyaltyValue,value
28,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-902548-1831315325-_QHZAX0v.jpg'],KINDER FELIE DE LAPTE,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 6392, 'tags': ['SO'], 'value': 179}, 'regular': {'perStandardizedQuantity': 7678, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 215}, 'lowestPrice': 206, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",70300ec3-3937-4819-8c85-448059a981f1,RR-902548,kinder-felie-de-lapte-rr902548,,gr,Grame,g,0.058,False,False,0,,,,"{'name': 'KINDER', 'slug': 'kinder'}",,,,,,1.79,2.15
1,,Fructe proaspete,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-904929-116423317-Uog6_aIY.jpg'],GRAPEFRUIT ROSU,KILOGRAM,kg,"[[{'key': '5472', 'name': 'Fructe si legume', 'slug': 'fructe-si-legume-5472', 'orderHint': '000000030'}, {'key': '5473', 'name': 'Fructe proaspete', 'slug': 'fructe-proaspete-5473', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'regular': {'perStandardizedQuantity': 349, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 349}, 'lowestPrice': 599, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",efe69af2-d25e-45e8-876a-c62a185dada6,RR-904929,grapefruit-rosu-rr904929,,kg,Kilograme,kg,1.0,True,False,0,,,,"{'name': 'GRAPEFRUIT', 'slug': 'grapefruit'}",,,,,,,3.49
1,,"Faina, malai, gris",['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-904934-0162569111-Mf6YIokx.jpg'],BANEASA FAINA ALBA SUPERIOARA  TIP 000,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5686', 'name': 'Faina, malai, gris', 'slug': 'faina-malai-gris-5686', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 259, 'tags': ['SO'], 'value': 259}, 'regular': {'perStandardizedQuantity': 299, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 299}, 'lowestPrice': 259, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",d1ed343e-3057-4c43-84ff-45ebb9eee2a3,RR-904934,baneasa-faina-alba-superioara-tip-000-rr904934,,kg,Kilograme,kg,1.005,False,False,0,,,,,,,,,,2.59,2.99
1.98,,Bere blonda si bruna,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-905719-0308463323-xdi2xq1M.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-905719-1545622708-buKqnqVL.png', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-905719-0308463323-rUUsvxPV.jpg']",URSUS BERE BLONDA 5% ALC 6X330ML PRODUSUL POATE FI ACHIZITIONAT SI LA BUCATA,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5731', 'name': 'Bere blonda si bruna', 'slug': 'bere-blonda-si-bruna-5731', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 2499, 'discountPercentage': -24, 'regular': {'perStandardizedQuantity': 959, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1899}, 'lowestPrice': 2499, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",200d2aa2-438c-4da9-a90e-2489668c912f,RR-905719,ursus-bere-blonda-5-alc-6x330ml-produsul-poate-fi-achizitionat-si-la-bucata-rr905719,,lt,Litri,l,3.35,False,False,0,,,,,,,,24.99,-24%,,18.99
500,,PLIANT NATIONAL KW29,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-906185-2069811878-VfwPWBI7.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-906185-2076613244-V45xSw0t.png', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-906185-2069811878-ilNZgUZA.jpg']",BERGENBIER BERE BLONDA 500ML FARA ALCOOL,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Mililitri', 'baseUnitShort': 'ML', 'basePriceFactor': '1', 'crossed': 429, 'discountPercentage': -21, 'regular': {'perStandardizedQuantity': 0, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 335}, 'lowestPrice': 429, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",117296c1-3720-4458-9291-f806517765e1,RR-906185,bergenbier-bere-blonda-500ml-fara-alcool-rr906185,,ml,Mililitri,ml,0.52,False,False,0,,,,,216.0,,,4.29,-21%,,3.35
600,,Cafea,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-907418-1731496143-TctfPCor.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-907418-0106087127-MO2hg_Ps.png']",DONCAFE SELECTED CAFEA MACINATA,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5697', 'name': 'Cafea', 'slug': 'cafea-5697', 'orderHint': '000000110'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 2999, 'discountPercentage': -20, 'regular': {'perStandardizedQuantity': 3998, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 2399}, 'lowestPrice': 2999, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",991d809d-1cfe-4c47-b302-781010506ca4,RR-907418,doncafe-selected-cafea-macinata-rr907418,,gr,Grame,g,0.614,False,False,0,,,,,,,,29.99,-20%,,23.99
75,,Ingrijire orala,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-907429-301270608-QcbmZEqM.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-907429-301270608-dLkmBvZE.jpg']",PARODONTAX PASTA DINTI DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5745', 'name': 'Ingrijire personala', 'slug': 'ingrijire-personala-5745', 'orderHint': '000000160'}, {'key': '5746', 'name': 'Ingrijire orala', 'slug': 'ingrijire-orala-5746', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 2189, 'discountPercentage': -17, 'regular': {'perStandardizedQuantity': 23986, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1799}, 'lowestPrice': 2189, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",7e6829dd-b64a-4bba-985a-a4a1fe1d966c,RR-907429,parodontax-pasta-dinti-diverse-sortimente-rr907429,,ml,Mililitri,ml,0.1,False,False,0,,,,,,,,21.89,-17%,,17.99
1,,PLIANT NATIONAL KW29,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-907535-131978771-9XNYqLA5.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-907535-131978771-rB3imo5K.jpg']",FICUS MIX GHIVECI 14CM,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Bucată', 'baseUnitShort': 'BC', 'basePriceFactor': '1', 'regular': {'perStandardizedQuantity': 1899, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['IO'], 'value': 1899}, 'lowestPrice': 1899, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",6021d62c-178b-4adc-8ad9-64d0f80a1851,RR-907535,ficus-mix-ghiveci-14cm-rr907535,,st,Bucată,bc,1.0,False,False,0,,,,,,,,,,,18.99
750,,"DETERGENT SUPRAFETE,ANTICALCAR","['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-908261-020503320-5un6Veri.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-908261-020503320-wke9SEtv.jpg']",PRONTO 5IN1 DETERGENT PODELE PENTRU SUPRAFETE DIN LEMN,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5741', 'name': 'DETERGENT SUPRAFETE,ANTICALCAR', 'slug': 'detergent-suprafeteanticalcar-5741', 'orderHint': '000000030'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 1999, 'discountPercentage': -20, 'regular': {'perStandardizedQuantity': 2132, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1599}, 'lowestPrice': 1999, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",0d95c1a0-380d-4dff-8d0b-cf07cac0f612,RR-908261,pronto-5in1-detergent-podele-pentru-suprafete-din-lemn-rr908261,,ml,Mililitri,ml,0.82,False,False,0,,,,,,,,19.99,-20%,,15.99
500,,Mustar si ketchup,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-908485-0203995749-K2fO__Mf.jpg'],TOMI KETCHUP DULCE,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5691', 'name': 'Mustar si ketchup', 'slug': 'mustar-si-ketchup-5691', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 1578, 'tags': ['SO'], 'value': 789}, 'regular': {'perStandardizedQuantity': 1758, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 879}, 'lowestPrice': 699, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",853e775a-2331-4f2a-843b-da3d8abc3249,RR-908485,tomi-ketchup-dulce-rr908485,,gr,Grame,g,0.538,False,False,0,,,,,,,,,,7.89,8.79
500,,Mustar si ketchup,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-908486-268500384-z1WIHEIM.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-908486-268500384-2gT9NbzD.jpg']",TOMI KETCHUP  PICANT,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5691', 'name': 'Mustar si ketchup', 'slug': 'mustar-si-ketchup-5691', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 1578, 'tags': ['SO'], 'value': 789}, 'regular': {'perStandardizedQuantity': 1758, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 879}, 'lowestPrice': 699, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",9b6b1f3a-cd3d-4dae-96cc-42652ed51b7c,RR-908486,tomi-ketchup-picant-rr908486,,gr,Grame,g,0.538,False,False,0,,,,,,,,,,7.89,8.79
30,,"Biscuiti, fursecuri, prajituri",['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-908928-0144870918-hjHQ3C0m.jpg'],BIG FOX BISCUITI CU CREMA CACAO,BUCATĂ,st,"[[{'key': '5713', 'name': 'Dulciuri si snacks', 'slug': 'dulciuri-si-snacks-5713', 'orderHint': '000000120'}, {'key': '5718', 'name': 'Biscuiti, fursecuri, prajituri', 'slug': 'biscuiti-fursecuri-prajituri-5718', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 129, 'discountPercentage': -31, 'regular': {'perStandardizedQuantity': 2966, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 89}, 'lowestPrice': 129, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",238e951a-f6f0-4f78-8838-8b5ef498850a,RR-908928,big-fox-biscuiti-cu-crema-cacao-rr908928,,gr,Grame,g,0.031,False,False,0,,,,,,,,1.29,-31%,,0.89
125,,Ingrijire orala,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-909118-0169852271-5Ot7F9-m.jpg'],COLGATE PASTA DE DINTI MAXIMUM CAVITY PROTECTION,BUCATĂ,st,"[[{'key': '5745', 'name': 'Ingrijire personala', 'slug': 'ingrijire-personala-5745', 'orderHint': '000000160'}, {'key': '5746', 'name': 'Ingrijire orala', 'slug': 'ingrijire-orala-5746', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 989, 'discountPercentage': -14, 'regular': {'perStandardizedQuantity': 6792, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 849}, 'lowestPrice': 989, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",d5509ff1-a0bf-42da-8417-eb15cf7a10eb,RR-909118,colgate-pasta-de-dinti-maximum-cavity-protection-rr909118,,ml,Mililitri,ml,0.21,False,False,0,,,,,,,,9.89,-14%,,8.49
80,,"Biscuiti, fursecuri, prajituri",['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-909575-0137934653-7xeWVqkN.jpg'],7DAYS CROISSANT DOUBLE MAX UMPLUT CACAO UMPLUT AR VANILIE,BUCATĂ,st,"[[{'key': '5713', 'name': 'Dulciuri si snacks', 'slug': 'dulciuri-si-snacks-5713', 'orderHint': '000000120'}, {'key': '5718', 'name': 'Biscuiti, fursecuri, prajituri', 'slug': 'biscuiti-fursecuri-prajituri-5718', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 379, 'discountPercentage': -21, 'regular': {'perStandardizedQuantity': 3737, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 299}, 'lowestPrice': 379, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",eaf4cb9a-1bc4-4dfe-b9c6-671a45778212,RR-909575,7days-croissant-double-max-umplut-cacao-umplut-ar-vanilie-rr909575,,gr,Grame,g,0.083,False,False,0,,,,,,,,3.79,-21%,,2.99
80,,"Biscuiti, fursecuri, prajituri",['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-909576-238824568-CuMPONYY.jpg'],7DAYS CROISSANT DOUBLE MAX CREMA AR VANILIE CREMA VISINE,BUCATĂ,st,"[[{'key': '5713', 'name': 'Dulciuri si snacks', 'slug': 'dulciuri-si-snacks-5713', 'orderHint': '000000120'}, {'key': '5718', 'name': 'Biscuiti, fursecuri, prajituri', 'slug': 'biscuiti-fursecuri-prajituri-5718', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 379, 'discountPercentage': -21, 'regular': {'perStandardizedQuantity': 3737, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 299}, 'lowestPrice': 379, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",427d522c-710b-48c4-8762-dd013c2659bc,RR-909576,7days-croissant-double-max-crema-ar-vanilie-crema-visine-rr909576,,gr,Grame,g,0.083,False,False,0,,,,,,,,3.79,-21%,,2.99
4,,Sucuri carbogazoase,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-910653-1652841374-KimVUAVq.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-910653-1652841374-W27jhbvK.jpg']",PEPSI TWIST 2X2L PRODUSUL POATE FI ACHIZITIONAT SI LA BUCATA,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5727', 'name': 'Sucuri carbogazoase', 'slug': 'sucuri-carbogazoase-5727', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 374, 'tags': ['SO'], 'value': 1499}, 'regular': {'perStandardizedQuantity': 443, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1775}, 'lowestPrice': 1499, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",7c683367-6f0a-4a4f-965e-5745f06982bd,RR-910653,pepsi-twist-2x2l-produsul-poate-fi-achizitionat-si-la-bucata-rr910653,,lt,Litri,l,4.2,False,False,0,,,,,,,,,,14.99,17.75
1,,"Legume, salate si verdeturi",['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-912684-0191325778-OvIEvd_H.jpg'],CARTOFI ALBI,KILOGRAM,kg,"[[{'key': '5472', 'name': 'Fructe si legume', 'slug': 'fructe-si-legume-5472', 'orderHint': '000000030'}, {'key': '5475', 'name': 'Legume, salate si verdeturi', 'slug': 'legume-salate-si-verdeturi-5475', 'orderHint': '000000030'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 239, 'discountPercentage': -8, 'regular': {'perStandardizedQuantity': 219, 'promotionQuantity': 0, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 219}, 'lowestPrice': 249, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",d62459cd-e038-4c16-9300-1f2b78b4afe0,RR-912684,cartofi-albi-rr912684,,kg,Kilograme,kg,1.0,True,False,0,,,,,,,,2.39,-8%,,2.19
