list,category,id,name,brand,price,dimension10,metric5,position
Bacanie & Lichide,Bacanie & Lichide,10506188,"Vin Rosu Sange de Taur, Demidulce, 0.75 l",Domeniile Tohani,14.9,available,0,27
Bacanie & Lichide,Bacanie & Lichide,14503190,Fursecuri nuci cu rom Happy Fursec 500g,Happy,14.99,available,0,28
Bacanie & Lichide,Bacanie & Lichide,10000426,"Vin alb Maiastru Crama Oprisor, Sauvignon Blanc, 0.75L",Crama Oprisor,13.9,available,0,29
Bacanie & Lichide,Bacanie & Lichide,10501637,"Vin Alb Maiastru Sauvignon Blanc, Sec, 0.25 L",Crama Oprisor,5.9,available,0,30
Bacanie & Lichide,Bacanie & Lichide,10507673,"Vin alb Domeniile Davidescu, Generatii, Chardonnay & Cabernet Sauvignon, sec, 0.75L",Domeniile Davidescu,66.9,available,0,31
Bacanie & Lichide,Bacanie & Lichide,14503189,Fursecuri cu rom Happy Fursec 300g,Happy,8.99,available,0,32
Bacanie & Lichide,Bacanie & Lichide,10505495,"Vin alb dulce, Villa Vinea Contessa, 375ml",Villa Vinea,70.9,available,0,33
Bacanie & Lichide,Bacanie & Lichide,10506048,"Vin rose sec, Davino Augustin, 0.75L",Davino,36.9,available,0,34
Bacanie & Lichide,Bacanie & Lichide,10505858,"Vin rosu sec, Dealurile Maderatului, 0.75L",Dealurile Maderatului,26.9,available,0,35
Bacanie & Lichide,Bacanie & Lichide,14006994,"File de macrou Navodul Plin in sos tomat, 180g",Navodul Plin,7.49,available,0,36
Bacanie & Lichide,Bacanie & Lichide,14006995,"File de macrou Navodul Plin in ulei de floarea soarelui, 170g",Navodul Plin,7.49,available,0,37
Bacanie & Lichide,Bacanie & Lichide,10507670,"Vin rosu Domeniile Davidescu, Generatii, Saperavi, sec, 0.75L",Domeniile Davidescu,91.9,available,0,38
Bacanie & Lichide,Bacanie & Lichide,10503679,"Vin alb Nativus Zghihara Averesti, sec, 0.75 L",Domeniile Averesti,33.9,available,0,39
Bacanie & Lichide,Bacanie & Lichide,10504067,"Vin alb Maiastru Cramele Oprisor Riesling Italian, 13.5% alc., 0.75L",Maiastru,13.9,available,0,40
Bacanie & Lichide,Bacanie & Lichide,14501952,Piscoturi Carrefour Original 400 g,Carrefour Original,7.59,available,0,41
Bacanie & Lichide,Bacanie & Lichide,10505123,Vin alb Strunga Sauvignon Blanc 0.75L,Strunga,23.9,available,0,42
Bacanie & Lichide,Bacanie & Lichide,10505472,"Vin spumant alb, Rhein Extra Brut Natur Vintage, 0.75L",Rhein,129.9,available,0,43
Bacanie & Lichide,Bacanie & Lichide,10504444,"Vin rosu sec, Vartely Individo Rara Neagra, Malbec&Syrah, 0.75L",Chateau Vartely,33.9,available,0,44
Bacanie & Lichide,Bacanie & Lichide,12003412,Vin Alb Premiat Riesling Italian Demisec 0.75L,Beciul Domnesc,8.9,available,0,45
Bacanie & Lichide,Bacanie & Lichide,10506470,"Vin Alb Ion Vladoi Chardonnay, Sec, 0.75L",Domeniul Vladoi,54.9,available,0,46
Bacanie & Lichide,Bacanie & Lichide,10502920,Palinca de Prune & Rachiu de Prune Bran 2x45ml,Bran,39.99,available,0,47
Bacanie & Lichide,Bacanie & Lichide,10503135,"Vin rose Maiastru Crama Oprisor, Demisec, 0.25L",Crama Oprisor,5.9,available,0,48
Bacanie & Lichide,Bacanie & Lichide,10504765,"Vin Spumant Alb Angelli Elegance Chardonnay, Extra Sec, 0.75L",Angelli,25.9,available,0,49
Bacanie & Lichide,Bacanie & Lichide,12001853,"Vin rosu Castel Huniade Domeniile Recas Merlot&Pinot Noir Demidulce, 0.75L",Recas,18.71,available,0,50
Bacanie & Lichide,Bacanie & Lichide,10501987,"Vin alb Premiat Feteasca Regala, demidulce, 0.75L",Premiat,8.9,available,0,51
Bacanie & Lichide,Bacanie & Lichide,10506879,Vin alb Dealurile Vinului demidulce 2L,Dealurile Vinului,10.9,available,0,52
Bacanie & Lichide,Bacanie & Lichide,10507311,Vin rose sec Corvus Vinaltus Feteasca Neagra 0.75L,Corvus,41.9,available,0,53
Bacanie & Lichide,Bacanie & Lichide,10507390,"Vin rosu sec Freixenet Chianti D.O.C.G, 0.75L",Freixenet,47.9,available,0,54
Bacanie & Lichide,Bacanie & Lichide,14514903,Zahar pudra Coseli cu aroma de vanilie 80 g,Coseli,1.39,available,0,55
Bacanie & Lichide,Bacanie & Lichide,10507671,"Vin rosu Domeniile Davidescu, Generatii, Rara Neagra & Syrah & Feteasca Neagra, sec, 0.75L",Domeniile Davidescu,91.9,available,0,56
Bacanie & Lichide,Bacanie & Lichide,10505840,"Vin rosu, Ataman , Merlot, 0.75L",Crama Hermeziu,32.9,available,0,57
Bacanie & Lichide,Bacanie & Lichide,10505177,"Vin rosu sec, Corcova Feteasca Neagra, 0.75L",Corcova,29.9,available,0,58
Bacanie & Lichide,Bacanie & Lichide,10504004,"Vin alb demidulce, Domeniile Recas Gewurtztraminer, Cramele Recas, 0.75 l",Recas,32.9,available,0,59
Bacanie & Lichide,Bacanie & Lichide,10507041,Vin spumant Zarea Cocktail To Go Spritz 0.75L,Zarea,18.9,available,0,60
Bacanie & Lichide,Bacanie & Lichide,10507313,Vin rosu sec Demeter Vinaltus Cabernet Sauvignon & Negru de Dragasani 0.75L,Demeter,74.9,available,0,61
Bacanie & Lichide,Bacanie & Lichide,10507964,"Vin Rose Verite Cabernet Sauvignon, demisec, 0.187L",Rose Verite,8.9,available,0,62
Bacanie & Lichide,Bacanie & Lichide,10507975,"Vin Beciul Domnesc Sauvignon Blanc, Alb Demisec 0.187 l",Beciul Domnesc,5.9,available,0,63
Bacanie & Lichide,Bacanie & Lichide,10507974,"Vin Beciul Domnesc Mini, Rose Demisec 0.187 l",Beciul Domnesc,6.9,available,0,64
Bacanie & Lichide,Bacanie & Lichide,10507980,"Vin rosu Beciul Domnesc Cabernet Sauvignon, 0.187L",Beciul Domnesc,6.9,available,0,65
Bacanie & Lichide,Bacanie & Lichide,10505598,Vin spumant rose Riunite Lambrusco Rose Emilia IGT 0.187L,Riunite,6.9,available,0,66
Bacanie & Lichide,Bacanie & Lichide,10005954,Whisky Jameson Black Barrel 0.7L+2 Pahare,Jameson,127.9,available,0,67
Bacanie & Lichide,Bacanie & Lichide,10505232,"Vin alb sec, Bon Viveur Licorna, 0.75L",Licorna,65.9,available,0,68
Bacanie & Lichide,Bacanie & Lichide,10505491,"Vin rosu sec, Villa Vinea Pinot Noir Selection, 0.75L",Villa Vinea,89.9,available,0,69
Bacanie & Lichide,Bacanie & Lichide,10505834,"Vin alb sec, Domeniile Blaga Blanc de Noir, 0.75L",Domeniile Blaga,13.9,available,0,70
Bacanie & Lichide,Bacanie & Lichide,10505989,"Vin rose Vartely Individo, Rara Neagra, Sec, 0.75l",Chateau Vartely,32.9,available,0,71
Bacanie & Lichide,Bacanie & Lichide,10506619,"Vin rosu Lechburg, Pinot Noir, 0.75L",Crama Lechburg,55.9,available,0,72
Bacanie & Lichide,Bacanie & Lichide,10501988,Vin rosu Premiat Cabernet Sauvignon Demisec 0.75L,Beciul Domnesc,10.9,available,0,73
Bacanie & Lichide,Bacanie & Lichide,10504572,"Vin alb Ravase Crama Hermeziu, Traminer, 0.75L",Crama Hermeziu,17.9,available,0,74
Bacanie & Lichide,Bacanie & Lichide,10502905,"Vin alb Castel Huniade Recas, sec 0.187L",Recas,4.9,available,0,75
Bacanie & Lichide,Bacanie & Lichide,10504683,"Vin Rosu Famille Quiot Domaine du Vieux Lazaret, Chateauneuf du Pape, Sec, 0.75L",Chateauneuf du Pape,177.9,available,0,76
Bacanie & Lichide,Bacanie & Lichide,14516776,Fistic Elmas fara gluten copt si sarat 140 g,Elmas,14.99,available,0,77
Bacanie & Lichide,Bacanie & Lichide,12006034,"Vin rosu sec Szent Istvan Egri Bikaver Cupaj 12% alc., 0.75L",Egri Bikaver,17.9,available,0,78
Bacanie & Lichide,Bacanie & Lichide,14521324,"Prajitura casei Alka cu zmeura, vanilie si crema de ciocolata 330 g",Alka,8.99,available,0,79
Bacanie & Lichide,Bacanie & Lichide,14522197,Prajitura casei Alka cu mere confiate 350 g,Alka,8.99,available,0,80
Bacanie & Lichide,Bacanie & Lichide,11018891,Prajitura casei Alka cu cacao si gem de visine 350 g,Alka,8.99,available,0,81
Bacanie & Lichide,Bacanie & Lichide,14004221,Prajitura casei Alka cu crema moccacino 350 g,Alka,8.99,available,0,82
Bacanie & Lichide,Bacanie & Lichide,14516559,Prajitura casei Alka cu crema de ciocolata si alune de padure 350 g,Alka,8.99,available,0,83
Bacanie & Lichide,Bacanie & Lichide,14500993,Foi de cremsnit Boromir 380 g,Boromir,9.99,available,0,84
Bacanie & Lichide,Bacanie & Lichide,10504166,"Vin alb sec, Hyperion Pinot Grigio, 0.75L",Hyperion,71.9,available,0,85
Bacanie & Lichide,Bacanie & Lichide,10500845,"Vin rosu Castel Huniade Merlot, Demisec 0.75L",,17.9,available,0,86
Bacanie & Lichide,Bacanie & Lichide,10004798,Scotch Whisky Blended J&B Rare 0.7L,J&B,43.9,available,0,87
Bacanie & Lichide,Bacanie & Lichide,10504164,"Vin rosu sec, Kronos Pinot Noir, 0.75L",,49.9,available,0,88
Bacanie & Lichide,Bacanie & Lichide,10505452,"Vin alb sec, Vartely Individo Pinot Gris&Chardonnay, 0.75L",Chateau Vartely,36.9,available,0,89
Bacanie & Lichide,Bacanie & Lichide,10505488,"Vin alb sec, Villa Vinea Gewurztraminer Selection, 0.75L",Villa Vinea,63.9,available,0,90
Bacanie & Lichide,Bacanie & Lichide,12003500,Vin alb J.P. Chenet Blanc Medium white semi-sweet wine 0.75L,J.P. Chenet,27.9,available,0,91
Bacanie & Lichide,Bacanie & Lichide,10506465,Vin alb Domeniul Vladoi Cuvee Orange 0.75L,Domeniul Vladoi,50.9,available,0,92
Bacanie & Lichide,Bacanie & Lichide,10501688,"Vin Alb Vinoteca Tamaioasa Romaneasca 2001, Dulce, 11.5%, 0.75l",Vinoteca,183.9,available,0,93
Bacanie & Lichide,Bacanie & Lichide,10502170,"Vin Alb Viile Metamorfosis Sauvignon Blanc & Feteasca Alba, Sec, 0,75l",Viile Metamorfosis,19.9,available,0,94
Bacanie & Lichide,Bacanie & Lichide,14514100,Pasta vegetala tartinabila Mandy cu susan 120 g,Mandy,2.75,available,0,95
Bacanie & Lichide,Bacanie & Lichide,14514099,Pasta vegetala tartinabila Mandy mediteraneana 120 g,Mandy,2.75,available,0,96
Bacanie & Lichide,Bacanie & Lichide,10505986,Vin rose Gramma Splash rose 0.75L,Gramma,24.9,available,0,145
Bacanie & Lichide,Bacanie & Lichide,10504926,"Vin alb Recas Castel Huniade Muscat Ottonel, Demidulce, 0.75L",Recas,18.9,available,0,146
Bacanie & Lichide,Bacanie & Lichide,10503121,"Vin Alb Eclipse Basilescu, Riesling Italian Sec, 0.75l",Basilescu,21.9,available,0,147
Bacanie & Lichide,Bacanie & Lichide,12003001,"Vin rose J.P. Chenet Cinsault Grenache, 0.75l",J.P. Chenet,17.9,available,0,148
Bacanie & Lichide,Bacanie & Lichide,10503408,Vin alb Tata Si Fiul Chardonnay & Sauvignon Blanc sec 0.75L,Tata & Fiul,29.9,available,0,149
Bacanie & Lichide,Bacanie & Lichide,10507144,Vin rose demisec Domeniile Urlati Rasarit 0.75L,Domeniile Urlati,20.9,available,0,150
Bacanie & Lichide,Bacanie & Lichide,10504570,"Vin Alb Hermeziu, Sauvignon Blanc, Sec, 0.75L",Crama Hermeziu,25.9,available,0,151
Bacanie & Lichide,Bacanie & Lichide,10507145,"Vin rosu Domeniile Urlati Rasarit Feteasca Neagra demisec, 0.75L",Domeniile Urlati,20.9,available,0,152
Bacanie & Lichide,Bacanie & Lichide,10505579,"Vinars de Zarea XO High Class 1912, 40% alc., 0.7L + 2 pahare",Zarea,149.99,available,0,153
Bacanie & Lichide,Bacanie & Lichide,14513781,"Penne rigate nr.20 La Molisana, 500 g",La Molisana,5.99,available,0,154
Bacanie & Lichide,Bacanie & Lichide,14513782,"Fusili nr.28 La Molisana, 500 g",La Molisana,5.99,available,0,155
Bacanie & Lichide,Bacanie & Lichide,14502398,Condimente miel Cosmin 20 g,Cosmin,1.75,available,0,156
Bacanie & Lichide,Bacanie & Lichide,14519725,Condimente pentru drob Cosmin 20g,Cosmin,1.75,available,0,157
Bacanie & Lichide,Bacanie & Lichide,10005662,"Digestiv Amaro Del Capo, Vecchio Amaro Del Capo, 0.7L",Amaro,69.99,available,0,159
Bacanie & Lichide,Bacanie & Lichide,10500819,"Vin alb sec, Colocviu la Roma, Tamaioasa Romaneasca, 0.75L",Cramele Cotnari,28.9,available,0,160
Bacanie & Lichide,Bacanie & Lichide,10503680,"Vin alb Nativus Aligote Averesti, sec, 0.75 L",Domeniile Averesti,34.9,available,0,161
Bacanie & Lichide,Bacanie & Lichide,10504152,"Vin alb Jidvei Owners Choice Maria Feteasca alba, Sec, 0.75l",Jidvei,59.9,available,0,162
Bacanie & Lichide,Bacanie & Lichide,10504153,"Vin alb Jidvei Owners Choice Ana Sauvignon Blanc, Sec, 0.75l",Jidvei,59.9,available,0,163
Bacanie & Lichide,Bacanie & Lichide,10504155,"Vin rose Jidvei Misteryum, Sec, 0.75L",Jidvei,46.9,available,0,164
Bacanie & Lichide,Bacanie & Lichide,10505848,"Vin alb, Lechinta Mimos, 0.75L",Lechinta,31.9,available,0,165
Bacanie & Lichide,Bacanie & Lichide,10504254,"Vin alb sec, Panciu Riserva Muscat Otonel, 0.75L",Casa Panciu,21.9,available,0,166
Bacanie & Lichide,Bacanie & Lichide,10506807,"Vin rosu Avincis Vila Dobrusa Merlot & Negru de Dragasani, Sec, 0.75L",Avincis,22.9,available,0,167
Bacanie & Lichide,Bacanie & Lichide,10503468,"Vin alb Avincis Vila Dobrusa Sauvignon Blanc, Sec, 0.75L",Avincis,21.9,available,0,168
Bacanie & Lichide,Bacanie & Lichide,10506515,"Vin Alb Eiswein Jidvei, Dulce, 0.375L",Jidvei,114.9,available,0,169
Bacanie & Lichide,Bacanie & Lichide,10503472,"Vin spumant Freixenet Cordon Negro, 0.75l",Freixenet,35.9,available,0,170
Bacanie & Lichide,Bacanie & Lichide,10501246,"Vin Alb Averesti, Zghihara de Husi, D.O.C, Sec, 0.75l",Averesti,13.9,available,0,171
Bacanie & Lichide,Bacanie & Lichide,10502174,"Vin rosu Domeniile Urlati Pelin de Urlati, demisec  1.5L",Domeniile Urlati,21.9,available,0,172
Bacanie & Lichide,Bacanie & Lichide,14507117,Cos cadou Narciso,Narciso,199.99,available,0,173
Bacanie & Lichide,Bacanie & Lichide,10502457,Vin spumant IL Prosecco Mionetto 0.75 L,Mionetto,35.9,available,0,174
Bacanie & Lichide,Bacanie & Lichide,10003453,"Bautura Aperitiv Campari Bitter, 1L",Campari,109.99,available,0,175
Bacanie & Lichide,Bacanie & Lichide,10000961,"Vin spumant rose Zarea Diamond Collection, sec, 0.75 L",Zarea,37.9,available,0,176
Bacanie & Lichide,Bacanie & Lichide,10505456,"Vin rosu sec, Dac Cupaj, 0.75L",Dac,65.9,available,0,177
Bacanie & Lichide,Bacanie & Lichide,10505523,"Vin alb, Navigo Compas Chardonnay, 0.75L",Navigo,19.9,available,0,178
Bacanie & Lichide,Bacanie & Lichide,10505525,"Vin alb, Navigo Compas Pinot Grigio, 0.75L",Navigo,19.9,available,0,179
Bacanie & Lichide,Bacanie & Lichide,10504172,"Vin rosu sec, Alira Tribes Cuvee, Winero Crama, 0.75L",Alira,48.9,available,0,180
Bacanie & Lichide,Bacanie & Lichide,10505178,"Vin alb dulce, Corcova Dessert, 0.375L",Corcova,29.9,available,0,181
Bacanie & Lichide,Bacanie & Lichide,10505465,"Vin alb sec, Gramma Aligote, 0.75L",Gramma,33.9,available,0,182
Bacanie & Lichide,Bacanie & Lichide,10505466,"Vin alb sec, Gramma Cuvee Visan, alcool 13,5%, 0.75L",Gramma,28.9,available,0,183
Bacanie & Lichide,Bacanie & Lichide,10505896,"Vin rosu, Valahorum Merlot Sec 0.75L",Domeniile Tohani,48.9,available,0,184
Bacanie & Lichide,Bacanie & Lichide,10506412,"Vin alb sec, Negrini Premium Sauvignon Blanc, 0.75L",Negrini,33.9,available,0,185
Bacanie & Lichide,Bacanie & Lichide,14505239,"Cereale Nestle Fitness mic dejun, 425g",Nestle,12.99,available,0,186
Bacanie & Lichide,Bacanie & Lichide,10506522,"Vin rose Sigillum Moldaviae, Demisec, 0.75L",Beciul Domnesc,14.9,available,0,187
Bacanie & Lichide,Bacanie & Lichide,10504632,"Vin rose Hermeziu Te ispiteste, Demisec, 0.75L",Crama Hermeziu,37.9,available,0,188
Bacanie & Lichide,Bacanie & Lichide,12001855,"Vin rosu Castel Huniade, Cabernet Sauvignon, sec 0.75L",,19.9,available,0,189
Bacanie & Lichide,Bacanie & Lichide,10501933,"Vin Alb Grasa de Cotnari, Demisec, 0.75L",Cramele Cotnari,12.9,available,0,190
Bacanie & Lichide,Bacanie & Lichide,10000665,Vin Alb El Emperador Chile Chardonnay 0.75L,El Emperador,26.9,available,0,191
Bacanie & Lichide,Bacanie & Lichide,10506597,"Vin Rosu Purcari, Feteasca Neagra, Sec, 0.75l",Purcari,43.9,available,0,192
Bacanie & Lichide,Bacanie & Lichide,10505458,"Vin rosu Aurelia Visinescu Nomad Pinot Noir, sec, 0.75L",Aurelia Visinescu,24.9,available,0,241
Bacanie & Lichide,Bacanie & Lichide,10505176,"Vin rosu sec, Corcova Cabernet Sauvignon, Merlot, 0.75L",Corcova,29.9,available,0,242
Bacanie & Lichide,Bacanie & Lichide,10505117,"Vin alb spumant, Freschello Cuvee Extra Dry, 0.75L",Freschello,23.9,available,0,243
Bacanie & Lichide,Bacanie & Lichide,10505433,"Vin rosu Via Coltul Pietrei Syrah, sec, 0.75 L",Viile Metamorfosis,39.9,available,0,244
Bacanie & Lichide,Bacanie & Lichide,10503532,"Vin rosu demisec, Domeniile Recas, Merlot, 0.75L",Recas,25.9,available,0,245
Bacanie & Lichide,Bacanie & Lichide,10503655,Pachet Zarea Emotions spumant rose,Zarea,76.9,available,0,246
Bacanie & Lichide,Bacanie & Lichide,12000791,"Vin rosu Serve Vinul Cavalerului Merlot, Sec, 0.75l",Serve,22.9,available,0,247
Bacanie & Lichide,Bacanie & Lichide,10500653,"Vin rosu Mosia de la Tohani, Feteasca Neagra, Demisec, 0.75l",Domeniile Tohani,21.9,available,0,248
Bacanie & Lichide,Bacanie & Lichide,10501137,"Vin Cricova H Cabernet rosu demidulce, 0.75L",Cricova,14.9,available,0,249
Bacanie & Lichide,Bacanie & Lichide,12002541,"Vin Alb Serve Terra Romana Milenium, Sec, 0.75l",Serve,41.9,available,0,250
Bacanie & Lichide,Bacanie & Lichide,12003077,"Vin Alb Jidvei Castel Sauvignon Blanc, Demisec, 0.75L",Jidvei,52.9,available,0,251
Bacanie & Lichide,Bacanie & Lichide,10503013,Vin alb Jidvei Craita Transilvaniei demidulce 0.75L,Jidvei,8.9,available,0,252
Bacanie & Lichide,Bacanie & Lichide,10500316,"Vin rosu Crama Oprisor Sfintii Constantin si Elena, 0.75L",Crama Oprisor,55.9,available,0,253
Bacanie & Lichide,Bacanie & Lichide,10502206,"Vin Alb Basilescu Eclipse Cupaj , Demisec, 0.75l",Basilescu,23.9,available,0,254
Bacanie & Lichide,Bacanie & Lichide,10505518,Vin spumant rose Cotnari Feteasca Neagra Demisec 0.75L,Cramele Cotnari,21.9,available,0,255
Bacanie & Lichide,Bacanie & Lichide,10505517,Vin spumant alb Cotnari Tamaioasa Romaneasca dulce 0.75L,Cramele Cotnari,23.9,available,0,256
Bacanie & Lichide,Bacanie & Lichide,10501328,"Vin spumant alb Bucium Festiv, Demisec, 0.75L",,14.9,available,0,257
Bacanie & Lichide,Bacanie & Lichide,12004564,Vin spumant Bucium Festiv Muscat 0.75L,,14.9,available,0,258
Bacanie & Lichide,Bacanie & Lichide,10503441,Vin rose Labirint Tata si Fiul demisec 0.75 L,Tata & Fiul,22.9,available,0,259
Bacanie & Lichide,Bacanie & Lichide,10507141,"Vin Rosu Domeniile Urlati Incantation Cupaj, Sec 0.75l",Domeniile Urlati,46.9,available,0,260
Bacanie & Lichide,Bacanie & Lichide,10001158,"Vin alb Cotnari Casa de Piatra, demisec, 0.75L",Cramele Cotnari,11.9,available,0,261
Bacanie & Lichide,Bacanie & Lichide,10000089,Vin alb Jidvei Craita Transilvaniei demisec 0.75 l,Jidvei,8.9,available,0,262
Bacanie & Lichide,Bacanie & Lichide,12002084,Vin alb Proles Pontica Muscat Ottonel demidulce 1.5L,Proles Pontica,17.9,available,0,263
Bacanie & Lichide,Bacanie & Lichide,10504766,"Vin spumant alb Angelli Elegance Muscat Doux, 0.75L",Angelli,23.9,available,0,264
Bacanie & Lichide,Bacanie & Lichide,10507207,Vin alb Tectonic Sarba Barrique 0.75L,Tectonic,41.9,available,0,265
Bacanie & Lichide,Bacanie & Lichide,10507463,Prosecco alb Serena 1881 DOC Treviso 0.75 L,Serena 1881,68.9,available,0,266
Bacanie & Lichide,Bacanie & Lichide,12003329,Vin rosu Piccini Chianti Orange 0.75 L,Piccini,33.9,available,0,267
Bacanie & Lichide,Bacanie & Lichide,10507630,Vin rosu Marques de Caceres Crianza 0.75L,Marques De Caceres,46.9,available,0,268
Bacanie & Lichide,Bacanie & Lichide,10507620,Vin rosu Teleki Villanyi Merlot 0.75L,Teleki Villanyi,23.9,available,0,269
Bacanie & Lichide,Bacanie & Lichide,10507631,Vin rosu Marques de Caceres Reserva 0.75L,Marques De Caceres,89.9,available,0,270
Bacanie & Lichide,Bacanie & Lichide,10507705,Vin alb demisec Sonet 250 ml,Domeniul Ciumbrud,5.9,available,0,271
Bacanie & Lichide,Bacanie & Lichide,10507703,Vin rosu demidulce Sonet 250ml,Domeniul Ciumbrud,5.9,available,0,272
Bacanie & Lichide,Bacanie & Lichide,10507704,Vin rose demisec Sonet 250ml,Domeniul Ciumbrud,5.9,available,0,273
Bacanie & Lichide,Bacanie & Lichide,10500155,"Vin alb Aurelia Visinescu Nomad Feteasca Alba, 0.75L",Nomad,24.9,available,0,274
Bacanie & Lichide,Bacanie & Lichide,10507864,"Vin alb Sec de Murfatlar Sauvignon Blanc, 0.75L",Murfatlar,14.9,available,0,275
Bacanie & Lichide,Bacanie & Lichide,10507912,Vin alb Terra Valleverde Chardonnay sec 0.75L,Terra Valleverde,39.9,available,0,276
Bacanie & Lichide,Bacanie & Lichide,10507914,Vin alb Terra Valleverde Pinot Blanc&Feteasca Regala 0.75L,Terra Valleverde,39.9,available,0,277
Bacanie & Lichide,Bacanie & Lichide,10507915,Vin alb Terra Valleverde Sauvignon Blanc sec 0.75L,Terra Valleverde,39.9,available,0,278
Bacanie & Lichide,Bacanie & Lichide,10507862,Vin roze Sec de Murfatlar Merlot sec 0.75L,Murfatlar,14.9,available,0,279
Bacanie & Lichide,Bacanie & Lichide,10507868,Vin rosu Sec de Murfatlar Cabernet Sauvignon Sec 0.75L,,14.9,available,0,280
Bacanie & Lichide,Bacanie & Lichide,10500156,"Vin rosu Aurelia Visinescu Nomad Cabernet Sauvignon, Sec, 0.75L",Aurelia Visinescu,24.9,available,0,281
Bacanie & Lichide,Bacanie & Lichide,10500840,Vin alb Vinaria Ostrov Chardonnay 1.5L,Vinaria Ostrov,11.9,available,0,282
Bacanie & Lichide,Bacanie & Lichide,14519730,Bomboane de ciocolata oua Esprite de Fete 200g,Esprit de Fete,13.39,available,0,284
Bacanie & Lichide,Bacanie & Lichide,14519729,Bomboane de ciocolata cu lapte oua Esprite de Fete 200g,Esprit de Fete,13.39,available,0,285
Bacanie & Lichide,Bacanie & Lichide,10504193,"Vin spumant alb MOTT Methode Traditionnelle, extra sec, 12.5 %, 0.75 L",Zarea,81.9,available,0,286
Bacanie & Lichide,Bacanie & Lichide,10504010,"Vin spumant rosu Mignon Prosecco D.O.C Treviso Linea Prestige Orange Mionetto, brut, 11%, 0.2 L",Mionetto,13.9,available,0,287
Bacanie & Lichide,Bacanie & Lichide,10503684,"Vin rose Nativus de Averesti, sec, 0.75 L",Domeniile Averesti,31.9,available,0,288
Bacanie & Lichide,Bacanie & Lichide,10507242,Vin Perlant Rose Verite 0.25L,Rose Verite,9.9,available,0,385
Bacanie & Lichide,Bacanie & Lichide,12000908,"Sampanie copii fara alcool Vitapress Fairies, 0.75 L",Vitapress,11.9,available,0,386
Bacanie & Lichide,Bacanie & Lichide,12004103,"Vin spumant alb Dorato, demisec, 0.75L",Dorato,12.9,available,0,387
Bacanie & Lichide,Bacanie & Lichide,10502762,"Vin rose Domeniile Averesti, Busuioaca de Bohotin, Demidulce, D.O.C, 0.75L",Averesti,19.9,available,0,388
Bacanie & Lichide,Bacanie & Lichide,12004617,"Vin rose Domeniile Averesti Busuioaca de Bohotin, demidulce, 0.75L",Averesti,12.9,available,0,389
Bacanie & Lichide,Bacanie & Lichide,10502666,Vin rosu Domeniile Panciu Feteasca Neagra 0.75L,Casa Panciu,14.9,available,0,390
